target,INCOME_TYPE,EDUCATION_,CUSTOMER_CATEGORY_,income,DEPENDANT_NUMBER,IS_EMPL,COUNT_ACTIVE_CREDIT_NO_CC,CNT_MNTH_FROM_LAST_PMNT,age,experience,inquiry_14_day,inquiry_21_day,count_mnth_act_passport,UID
0,OTHER,elementary,,110000,0,0,1,0.8835349462,34.468493151,0.886772962,1,1,11.531506849,21901
0,OTHER,beginner,,188000,0,0,0,0.2476030466,45.75890411,5.4061606408,1,1,0.6739202036,21905
0,2NDFL,elementary,,45240,0,0,0,0.5102822581,51.398907104,0.68681039,0,0,6.0155775133,21910
0,OTHER,elementary,,20000,0,0,0,5.9536066308,30.008219178,7.9315068493,1,1,8.0821917808,21913
0,OTHER,elementary,Corporate,12445,0,1,1,0.661984767,40.478830751,4.6536941388,0,0,10.690410959,21915
0,OTHER,elementary,,55000,0,0,,,28.802739726,0.2136986301,,,8.5917808219,21918
0,OTHER,advanced,Corporate,42035,0,1,1,0.5957885305,32.204918033,1.0564787784,0,0,3.1605883674,21919
0,OTHER,advanced,Corporate,16640,0,1,,,45.337016244,2.1561943259,,,0.2759562842,21922
0,2NDFL,elementary,,25428,0,0,0,8.9596326165,31.742465753,1.2039748484,0,0,10.983561644,21923
0,OTHER,advanced,Corporate,75500,0,1,1,0.341061828,35.056478778,3.9617486339,0,0,2.6619582304,21930
0,OTHER,advanced,,35000,0,0,0,0.9202508961,38.57260274,12.960955161,1,1,10.389041096,21932
0,OTHER,elementary,Corporate,90631,0,1,,,49.876712329,11.317808219,,,4.7631634104,21934
0,2NDFL,elementary,,28878,0,0,,,33.132158096,1.0747810465,,,6.5917808219,21937
0,2NDFL,advanced,,34800,0,0,,,46.625638147,0.3907103825,,,1.6064600644,21944
0,2NDFL,high,,38137,0,0,1,0.440188172,26.387281982,0.4480874317,0,0,4.869473763,21951
0,OTHER,elementary,Corporate,33318,0,1,,,54.849315068,4.402739726,,,9.8465753425,21963
0,OTHER,advanced,Corporate,24935,0,1,0,11.925963262,25.15440527,3.8087431694,0,0,4.4262295082,21965
0,OTHER,elementary,Corporate,41353,0,1,,,50.553424658,10.756164384,,,5.4282955311,21966
0,OTHER,elementary,,95000,0,0,0,0.7284946237,34.704109589,0.9188262595,0,0,10.008219178,21969
0,OTHER,elementary,,240000,0,0,4,0.1443548387,33.708166779,0.4398907104,0,1,9.9547421214,21973
0,OTHER,elementary,Corporate,20720,0,1,0,0.920609319,25.691391571,0.9379669137,0,0,1.3050902014,21987
0,2NDFL,advanced,,17762,0,0,1,0.3074596774,30.07463882,8.4153005464,0,0,5.9650497792,21990
0,2NDFL,advanced,,17762,0,0,1,0.3074596774,30.07463882,8.4153005464,0,0,5.9650497792,21991
0,OTHER,advanced,Corporate,32533,0,1,1,1.2482302867,29.745549817,6.1702073508,0,0,4.6202185792,21992
0,OTHER,advanced,Corporate,16184,0,1,1,0.2783602151,35.169863014,10.912328767,0,0,4.2488434763,21995
0,OTHER,advanced,Corporate,16184,0,1,1,0.2783602151,35.169863014,10.912328767,0,0,4.2488434763,21996
0,OTHER,elementary,,400000,0,0,0,12.342383513,51.628415301,12.385245902,0,0,6.4126431619,21997
0,OTHER,elementary,,45000,0,0,2,0.2733198925,50.46214537,1.2292686578,0,0,5.2895426304,21999
0,OTHER,advanced,Corporate,20965,0,1,1,6.0881272401,31.394520548,3.0054794521,0,0,9.695890411,22001
0,2NDFL,advanced,,14819,0,0,0,,46.380702148,28.043715847,1,1,1.1149487237,22003
0,OTHER,elementary,Corporate,64065,0,1,,,27.21369863,2.9780821918,,,3.2547945205,22018
0,OTHER,elementary,Corporate,84551,0,1,,,44.495838012,3.3890410959,,,11.071232877,22034
0,OTHER,advanced,,30000,0,0,1,0.8939964158,38.606984056,3.606557377,0,0,9.4973950146,22039
0,OTHER,elementary,,0,0,1,0,0.8880824373,27.360588367,4.9331911071,0,0,5.3003143948,22058
0,OTHER,elementary,Corporate,88278,0,1,1,0.3071684588,25.39550116,0.3005464481,0,0,2.0749532151,22060
0,2NDFL,elementary,VIP,503298,0,0,0,0.6633960573,31.994535519,4.9861816004,0,1,8.240976121,22072
0,2NDFL,elementary,VIP,503298,0,0,0,0.6633960573,31.994535519,4.9861816004,0,1,8.240976121,22073
0,OTHER,advanced,,35000,0,0,2,0.8260976703,46.571547272,9.3003143948,0,0,1.4920952167,22078
0,OTHER,elementary,,33000,0,0,0,,35.540983607,2.6373006962,0,0,11.22086234,22081
0,OTHER,elementary,,93000,0,0,0,59.985685484,46.832554832,1.2846096265,0,1,1.8161164758,22084
0,2NDFL,advanced,Corporate,26127,0,0,,,27.330601093,0.3448835991,,,3.9426229508,22096
0,OTHER,elementary,Corporate,85249,0,1,,,51.628415301,12.872729995,,,6.5631409537,22097
0,OTHER,advanced,Corporate,70276,0,0,,,32.057534247,7.0493150685,,,11.01369863,22101
0,OTHER,advanced,Corporate,30558,1,1,0,43.409475806,38.204236844,11.527322404,0,0,10.585058762,22102
0,OTHER,advanced,,35000,0,0,0,3.5053987455,53.092619208,0.5282356464,0,0,4.0956284153,22104
0,OTHER,elementary,Corporate,40858,0,0,,,25.762407366,4.1835616438,,,5.7460139232,22108
0,OTHER,advanced,Corporate,41401,0,1,1,0.6717741935,33.055947301,2.8109589041,1,1,4.4821768096,22109
0,OTHER,elementary,Corporate,162160,0,1,,,40.579594281,0.8009057564,,,9.3123287671,22113
0,OTHER,elementary,,50000,0,0,,,40.430136986,0.6460139232,,,0.613227038,22115
0,OTHER,advanced,Corporate,35000,0,1,1,0.6688172043,27.291915563,5.4508196721,0,0,7.2645183023,22120
0,2NDFL,elementary,,25969,0,0,1,0.4721102151,58.482191781,14.709589041,1,2,11.336986301,22125
0,OTHER,elementary,Corporate,166690,0,1,0,13.049260753,35.112328767,4.0904109589,1,1,11.191780822,22127
0,OTHER,elementary,Corporate,297076,0,1,1,0.6316532258,39.457534247,0.5575866457,0,0,6.5424657534,22137
0,OTHER,advanced,,30000,0,0,0,64,37.200666218,0.6721311475,1,1,1.9047758066,22139
0,OTHER,beginner,Corporate,113212,0,1,0,0.6022849462,29.456111984,1.0780297926,1,1,0.2267759563,22143
0,OTHER,beginner,Corporate,113212,0,1,0,0.6022849462,29.456111984,1.0780297926,1,1,0.2267759563,22144
0,2NDFL,elementary,,81780,0,0,,,51.953424658,0.8630136986,,,1.608915338,22151
0,2NDFL,elementary,,17519,0,0,0,16.309498208,31.732240437,1.0612545849,,,4.4426229508,22157
0,OTHER,elementary,,30000,0,0,1,1.2121191756,38.828550041,7.2504678494,0,0,9.0860842877,22160
0,OTHER,elementary,Corporate,22100,0,1,2,0.9583109319,37.123744292,6.4356164384,1,1,12.353252489,22161
0,2NDFL,elementary,,47141,0,0,0,,31.210958904,7.295890411,0,1,1.0991541283,22167
0,OTHER,elementary,Corporate,323349,0,0,1,0.0840277778,57.381720189,6.8767123288,1,1,12.306849315,22169
0,OTHER,elementary,,45000,0,0,0,4.5735663082,39.241762108,6.8992963545,0,0,11.362310053,22182
0,2NDFL,advanced,,16753,0,0,3,0.5379256272,28.969159368,6.7609401901,1,1,8.7828579984,22186
0,2NDFL,elementary,,99346,0,0,0,12.37405914,33.083015196,0.6721311475,1,1,10.529590538,22191
0,2NDFL,elementary,,53473,0,0,0,17.882325269,35.028055992,1.1787409237,0,0,9.4554532525,22192
0,OTHER,advanced,Corporate,33166,0,1,1,0.5352598566,54.977550715,1.9474137286,0,0,9.8679616738,22193
0,OTHER,elementary,Corporate,80000,0,1,1,0.6049283154,33.774646306,0.6732764428,0,0,11.21300247,22199
0,OTHER,elementary,Corporate,51223,0,0,0,,26.564383562,0.3506849315,0,0,6.3479452055,22204
0,OTHER,advanced,Corporate,40000,0,1,1,0.4349238351,41.672213489,3.0612545849,0,0,10.751665544,22207
0,OTHER,elementary,Corporate,60779,0,1,0,1.147983871,33.771180478,0.5355640392,0,1,9.1026873269,22211
0,OTHER,elementary,Corporate,177316,0,1,1,0.891375448,40.155737705,2.809536642,0,0,8.218579235,22215
0,OTHER,elementary,Corporate,177316,0,1,1,0.891375448,40.155737705,2.809536642,0,0,8.218579235,22216
0,2NDFL,elementary,,,0,1,1,0.0521729391,30.079452055,9.7178082192,2,2,9.4164383562,22220
0,2NDFL,elementary,,293494,0,0,0,3.3794578853,40.431903586,3.0493150685,0,0,3.6904109589,22233
0,2NDFL,advanced,,14098,0,0,,,46.351021783,0.8114754098,,,0.543715847,22240
0,OTHER,advanced,Corporate,35287,0,1,,,30.997260274,0.6369788158,,,4.8582902912,22246
0,2NDFL,elementary,Corporate,33060,0,0,1,0.5022177419,27.868493151,3.2191780822,0,0,4.5030990344,22252
0,OTHER,elementary,Corporate,69676,0,1,,,39.592896175,2.2681712703,,,8.238034284,22255
0,2NDFL,elementary,,30259,0,0,0,38.915434588,30.301369863,0.8953888764,2,2,8.911782319,22256
0,OTHER,elementary,Corporate,20820,0,1,,,35.202739726,0.4238640617,,,6.5479452055,22257
0,OTHER,advanced,Corporate,30103,0,1,,,28.798914589,0.5393517479,,,8.4628490156,22258
0,2NDFL,advanced,Corporate,28275,0,1,0,,29.344344637,0.7333857325,1,1,7.9890710383,22265
0,OTHER,elementary,VIP,231392,0,1,0,0.3135528674,42.087671233,2.0191780822,1,1,8.2438356164,22266
0,OTHER,elementary,Corporate,16374,0,1,,,34.208219178,0.5034209147,,,9.9260273973,22276
0,OTHER,advanced,Corporate,19536,0,1,,,42.04109589,15.435616438,,,8.9764203907,22278
0,OTHER,elementary,Corporate,53216,0,1,,,28.189041096,3.3561643836,,,8.1260273973,22279
0,OTHER,elementary,Corporate,80192,0,1,0,15.475044803,47.05885171,15.852459016,0,0,1.6451530803,22282
0,OTHER,elementary,Corporate,37678,0,1,0,1.574327957,28.489071038,3.893442623,0,0,2.2585148589,22286
0,OTHER,advanced,Corporate,20148,0,1,0,,37.873972603,8.9129350999,0,0,11.991780822,22287
0,OTHER,elementary,Corporate,150000,0,0,,,31.991780822,6.1123287671,,,8.665034808,22291
0,2NDFL,elementary,,,0,1,3,0.7995967742,31.019058313,0.5944007785,0,0,9.5752226963,22296
0,2NDFL,elementary,,,0,1,3,0.7995967742,31.019058313,0.5944007785,0,0,9.5752226963,22297
0,OTHER,elementary,Corporate,64387,0,1,,,30.293150685,3.9095890411,,,9.2340369788,22307
0,OTHER,elementary,Corporate,77515,0,1,1,0.6952060932,47.066097762,14.482536118,1,1,1.7154128303,22314
0,OTHER,elementary,Corporate,77515,0,1,1,0.6952060932,47.066097762,14.482536118,1,1,1.7154128303,22316
0,OTHER,elementary,Corporate,45777,0,1,0,,29.501369863,3.495890411,,,9.2739726027,22322
0,2NDFL,elementary,,60900,0,0,0,1352.3476927,30.324118572,3.450145969,1,1,0.4808743169,22325
0,OTHER,elementary,Corporate,194865,0,1,1,0.7625672043,42.411303241,9.5674676248,0,0,12.360655738,22327
0,OTHER,elementary,Corporate,194865,0,1,1,0.7625672043,42.411303241,9.5674676248,0,0,12.360655738,22330
0,OTHER,beginner,Corporate,58747,0,1,0,,29.828714724,1.4341941762,0,0,8.4071038251,22333
0,2NDFL,elementary,Corporate,72884,0,0,1,1.6704301075,30.452054795,2.9616438356,0,0,9.6794520548,22338
0,OTHER,advanced,,50000,0,0,1,0.9522625448,36.572445542,7.2630136986,1,1,6.6383561644,22340
0,2NDFL,elementary,,51908,0,0,0,0.2482526882,48.257534247,4.2191780822,1,1,3.2191780822,22344
0,OTHER,advanced,Corporate,25605,0,1,0,12.241061828,45.696713826,13.285754922,0,0,0.6202185792,22348
0,OTHER,elementary,Corporate,176755,0,1,1,11.91937724,31.301369863,8.2438356164,1,1,11.216438356,22349
0,OTHER,elementary,Corporate,176755,0,1,1,11.91937724,31.301369863,8.2438356164,1,1,11.216438356,22350
0,2NDFL,elementary,,179114,0,0,0,18.726859319,34.208219178,10.890410959,1,1,9.9835616438,22359
0,2NDFL,elementary,,38613,0,0,2,0.5010528674,26.249315068,1.6191780822,0,0,6.1671232877,22362
0,OTHER,advanced,,50000,0,0,,,38.583561644,0.7150684932,,,10.646575342,22370
0,OTHER,advanced,,17000,0,0,0,2.1479390681,38.444659031,2.0337001273,0,1,2.8227412231,22376
0,OTHER,elementary,,42000,0,0,0,7.1875672043,39.81147541,14.396564114,1,1,9.7828654839,22380
0,OTHER,elementary,,45000,0,0,,,31.75890411,4.402739726,,,9.4630136986,22381
0,2NDFL,elementary,,,0,1,1,0.4375672043,26.747945205,2.6657534247,0,0,6.3397260274,22384
0,2NDFL,elementary,,,0,1,1,0.4375672043,26.747945205,2.6657534247,0,0,6.3397260274,22385
0,2NDFL,elementary,,28692,0,0,2,0.7596102151,26.756164384,1.5287671233,0,0,4.3066996033,22389
0,OTHER,advanced,,28257,0,0,1,1,51.091391571,0.5519125683,2,2,6.0146792425,22392
0,OTHER,advanced,,30000,0,0,1,0.7297267025,48.576502732,24.207650273,0,0,3.2058237892,22395
0,2NDFL,advanced,,,0,0,,,39.841530055,0.5752226963,,,8.7998802306,22398
0,OTHER,elementary,,55000,0,0,1,0.4095654122,27.665753425,1.2630136986,0,0,7.5178082192,22402
0,OTHER,elementary,,250000,0,0,0,1.1139112903,40.927180178,8.0819672131,2,2,10.058687027,22404
0,2NDFL,elementary,,104794,0,0,,,41.191167004,3.3452054795,,,8.9971779325,22406
0,OTHER,elementary,,25000,0,0,0,4.1848790323,49.284931507,11.068493151,1,1,4.1917808219,22408
0,OTHER,elementary,,100000,0,0,,,51.265753425,12.777161464,,,2.9315068493,22418
0,OTHER,advanced,Corporate,36437,0,1,0,0.4982750896,44.382513661,3.5703645482,1,1,9.7758440003,22421
0,OTHER,advanced,,25000,0,0,1,0.660483871,43.131506849,5.6465753425,1,1,10.726027397,22425
0,OTHER,elementary,Corporate,68619,0,0,1,1.3464829749,31.090410959,1.2287147242,1,1,10.610958904,22427
0,OTHER,elementary,,40000,0,0,,,36.163934426,10.87704918,,,4.8934875365,22428
0,2NDFL,elementary,,72262,0,0,,,44.117808219,1.0336701849,,,10.35890411,22431
0,OTHER,advanced,Corporate,18869,0,1,2,0.4078405018,35.608219178,11.350684932,1,1,4.6871996407,22436
0,2NDFL,elementary,,,0,1,2,0.3147401434,25.109978292,2.2246575342,1,2,4.7329291115,22437
0,2NDFL,elementary,,,0,1,2,0.3147401434,25.109978292,2.2246575342,1,2,4.7329291115,22438
0,2NDFL,elementary,,,0,1,,,47.931693989,4.4789280635,,,2.9063253238,22442
0,OTHER,elementary,Corporate,65743,0,1,,,25.715068493,1.9452054795,,,0.2109589041,22445
0,OTHER,advanced,Corporate,56189,0,1,0,29.767562724,28.251725429,0.7790478329,0,0,6.7232876712,22447
0,2NDFL,beginner,,159159,0,0,1,0.8251344086,30.04109589,0.3256231754,0,0,9.0141477656,22450
0,OTHER,advanced,,18000,0,0,0,8.6289650538,47.56284153,14.637300696,0,0,2.5386705592,22451
0,OTHER,elementary,Corporate,50761,0,1,0,0.5093189964,25.802215735,3.5245901639,0,0,5.528243132,22455
0,OTHER,advanced,,40000,0,0,2,0.3045026882,46.695022082,0.7361179729,0,0,1.3224193428,22457
0,2NDFL,advanced,,22905,0,0,,,30.823789206,11.819672131,,,7.3606557377,22462
0,OTHER,elementary,,39152,0,0,0,10.985103047,39.283344562,9.8230705891,0,0,10.381974699,22469
0,2NDFL,elementary,,,0,1,2,0.3727822581,25.031634104,4.5521820496,1,1,4.2540983607,22476
0,2NDFL,elementary,,,0,1,2,0.3727822581,25.031634104,4.5521820496,1,1,4.2540983607,22477
0,2NDFL,advanced,,15845,0,0,1,1.0773297491,44.782131896,10.236926417,0,0,7.4150086084,22481
0,OTHER,advanced,Corporate,25077,0,1,0,7.9505600358,33.4,0.3502283105,0,0,9.4301369863,22484
0,2NDFL,elementary,,126231,0,0,1,1.4671594982,33.165730968,0.9280260499,1,1,11.501369863,22492
0,OTHER,advanced,,55000,0,0,2,0.435797491,52.377415974,1.6821917808,0,0,6.7917808219,22494
0,OTHER,high,Corporate,61971,0,0,,,35.219178082,7.9671232877,,,11.468493151,22497
0,OTHER,elementary,Corporate,50024,0,1,1,0.4447804659,29.562624448,3.0530354068,0,0,9.5461860918,22501
0,OTHER,elementary,Corporate,87674,0,1,0,4.6071236559,32.183060109,4.393442623,0,0,9.8311175986,22503
0,OTHER,elementary,Corporate,87674,0,1,0,4.6071236559,32.183060109,4.393442623,0,0,9.8311175986,22504
0,2NDFL,elementary,,55950,0,0,,,30.600336852,0.5683060109,,,10.312665619,22505
0,OTHER,elementary,,40000,0,0,2,0.4334005376,39.526027397,6.9945205479,0,1,9.0248072461,22509
0,OTHER,elementary,,40000,0,0,2,0.4334005376,39.526027397,6.9945205479,0,1,9.0248072461,22510
0,OTHER,elementary,,120000,0,0,0,0.5016129032,48.341530055,5.8933378247,0,0,3.3179953589,22514
0,OTHER,elementary,Corporate,74629,0,1,1,-0.530555556,31.723287671,8.8815779624,1,1,1.8273972603,22515
0,OTHER,elementary,,30000,0,0,1,0.9539202509,40.136612022,5.9871247848,0,0,0.7843850588,22520
0,2NDFL,advanced,,30450,0,0,3,0.9917114695,37.395029568,2.0662624448,0,0,0.3278688525,22529
0,2NDFL,advanced,,30450,0,0,3,0.9917114695,37.395029568,2.0662624448,0,0,0.3278688525,22531
0,2NDFL,beginner,,33256,0,0,1,0.6929883513,33.951351149,12.841762108,0,0,9.5266936148,22535
0,OTHER,elementary,Corporate,67738,0,1,0,37.345250896,29.156508721,6.0414402276,,,8.9181525563,22539
0,OTHER,elementary,Corporate,60940,0,1,0,12.118727599,33.232876712,2.5095890411,0,1,2.2,22542
0,2NDFL,elementary,,9941,0,0,0,6.6981630824,37.079474512,6.7397484842,0,0,10.523310128,22545
0,2NDFL,elementary,,46808,0,0,0,29.343458781,34.714013025,6.5140130249,0,0,9.6373006962,22556
0,OTHER,elementary,Corporate,157790,0,1,1,0.2477598566,31.961643836,1.5616438356,0,0,4.3804700951,22557
0,OTHER,elementary,Corporate,234217,0,1,0,0.7270385305,42.367123288,0.536829104,2,2,11.443835616,22561
0,OTHER,advanced,,60000,0,0,1,0.7277329749,32.893944157,1.9068493151,0,0,11.098630137,22570
0,2NDFL,beginner,,104184,0,0,1,0.5103942652,28.167123288,1.8767123288,2,3,7.9890410959,22574
0,OTHER,beginner,,150000,0,0,1,0.4373879928,32.514027996,5.3863013699,0,0,9.597260274,22577
0,OTHER,elementary,Corporate,90002,0,1,0,,30.910255259,1.5951867655,0,0,9.1677895052,22578
0,OTHER,elementary,Corporate,107185,0,1,0,1.2094758065,29.461254585,0.6010928962,0,0,9.4119395164,22585
0,2NDFL,elementary,,96721,0,0,1,0.9844982079,29.704109589,0.7083389475,0,0,9.3424657534,22588
0,OTHER,elementary,,70000,0,0,0,1.4033378136,50.396204806,13.171547272,0,0,5.1359308331,22597
0,OTHER,high,Corporate,31486,0,1,,,45.7775582,3.3606557377,,,0.7172842279,22598
0,2NDFL,advanced,,60465,0,0,1,0.3801075269,40.338797814,10.450145969,0,0,9.8145295307,22600
0,2NDFL,advanced,,60465,0,0,1,0.3801075269,40.338797814,10.450145969,0,0,9.8145295307,22601
0,OTHER,beginner,Corporate,106555,0,1,1,0.3085797491,30.511273299,5.7523691893,0,0,10.396204806,22603
0,OTHER,elementary,Corporate,47448,0,1,0,7.8626120072,47.019522419,18.690755296,0,0,1.88801557,22608
0,OTHER,advanced,Corporate,20285,0,1,1,0.5683915771,46.652721012,2.0910771764,0,0,1.5403922449,22616
0,OTHER,elementary,Corporate,58203,0,1,,,51.693989071,0.5573770492,,,6.5982408863,22624
0,OTHER,advanced,Corporate,60861,0,1,1,2.6911066308,41.180821918,0.9836364997,1,1,9.495890411,22628
0,OTHER,elementary,Corporate,39629,0,1,0,0.4755600358,25.091391571,1.5160491055,0,0,4.7242682836,22635
0,OTHER,elementary,Corporate,61284,0,1,0,1351.7028002,26.937966914,0.5519125683,0,0,6.8228984205,22641
0,OTHER,elementary,Corporate,102551,0,1,0,25.607773297,27.091069691,0.8910696908,1,1,3.0883299648,22645
0,OTHER,advanced,Corporate,30315,0,1,2,0.53140681,26.562953814,3.0259675125,0,0,4.4180327869,22651
0,OTHER,elementary,,75000,0,0,,,46.863013699,0.7744292237,,,1.4110412456,22652
0,OTHER,elementary,Corporate,120000,0,1,0,0.4771057348,33.409716296,0.5850587619,0,0,11.756830601,22662
0,OTHER,elementary,,87000,0,0,0,0.8604166667,31.348776106,9.5295980238,0,0,4.174863388,22665
0,OTHER,elementary,,80000,0,0,0,0.9892697133,33.761643836,5.5643835616,0,0,11.315068493,22675
0,OTHER,elementary,,50000,0,0,0,19.243794803,44.320547945,25.124889588,1,1,6.304109589,22678
0,OTHER,elementary,Corporate,63262,0,1,0,21.950224014,50.82739726,6.9643835616,1,1,5.7479452055,22685
0,OTHER,elementary,Corporate,32647,0,1,0,1.1819892473,57.063994311,35.146186092,0,0,10.557144996,22686
0,2NDFL,advanced,,40389,0,0,0,3.5710125448,30.457534247,10.487671233,0,0,1.0936896474,22687
0,OTHER,elementary,Corporate,56975,0,1,1,0.8853046595,30.40678943,4.4371584699,0,0,7.0835017591,22703
0,OTHER,elementary,,160000,0,0,0,0.8004704301,39.773224044,4.2486338798,0,0,6.0586870275,22705
0,OTHER,elementary,,160000,0,0,0,0.8004704301,39.773224044,4.2486338798,0,0,6.0586870275,22706
0,2NDFL,elementary,,,0,1,,,37.614851411,1.8970431919,,,9.9217007261,22709
0,OTHER,elementary,,47500,0,0,,,32.15890411,0.3178082192,,,10.361643836,22716
0,OTHER,advanced,,80000,0,0,1,0.6644713262,32.75199491,4.2301369863,0,0,11.873972603,22719
0,OTHER,elementary,Corporate,31712,0,1,,,25.020330863,0.2794520548,,,4.8809866008,22727
0,OTHER,advanced,Corporate,31513,0,1,0,1.3385080645,25.443715847,4.7149487237,0,0,4.6765925593,22731
0,OTHER,elementary,Corporate,52564,0,1,0,,31.097207875,4.7465229433,0,0,8.8314544502,22732
0,OTHER,elementary,VIP,950000,0,0,1,0.7608422939,33.332487462,1.9763230781,0,0,9.7818025301,22735
0,OTHER,elementary,,40000,0,0,1,1.2811827957,30.268837488,1.4606183098,0,0,9.6058237892,22736
0,OTHER,advanced,,52400,0,0,,,27.893150685,0.6290440901,,,2.6246575342,22740
0,2NDFL,elementary,Corporate,33424,0,1,1,0.7657482079,32.804072161,0.8751104125,0,0,7.5068493151,22743
0,OTHER,elementary,Corporate,139001,0,1,1,0.7662858423,41.82739726,1.7643835616,0,0,5.402739726,22744
0,2NDFL,advanced,,47424,0,0,,,34.252054795,9.9452054795,,,5.8602739726,22746
0,OTHER,elementary,,45000,0,0,0,2.6693100358,26.361643836,2.9616438356,0,0,6.3424657534,22751
0,2NDFL,elementary,,13633,0,0,0,8.0532706093,37.255775133,1.5571449959,0,0,6.9763230781,22753
0,2NDFL,advanced,,23655,0,0,,,50.77260274,32.58630137,,,5.6473164159,22754
0,OTHER,elementary,Corporate,46653,0,1,,,25.219462535,2.4082191781,,,5.1129051576,22757
0,OTHER,elementary,Corporate,42747,0,1,1,0.4093862007,34.811939516,3.5571449959,0,0,11.135227188,22758
0,2NDFL,elementary,,42047,0,0,,,46.630136986,26.821917808,,,1.5260273973,22766
0,OTHER,advanced,Corporate,38181,0,1,,,45.7922599,5.5518227412,,,0.7205479452,22767
0,OTHER,advanced,,35000,0,0,0,8.5056003584,44.12568306,9.7085335729,0,0,9.2290815181,22769
0,OTHER,advanced,,35000,0,0,0,8.5056003584,44.12568306,9.7085335729,0,0,9.2290815181,22770
0,2NDFL,elementary,,54826,0,0,,,48.293150685,13.28516356,,,3.2410958904,22773
0,OTHER,elementary,,45000,0,0,0,3.7002016129,48.872917135,0.6619582304,1,1,3.849726776,22776
0,OTHER,elementary,Corporate,37088,0,1,,,37.580821918,5.7671232877,,,9.7369863014,22778
0,OTHER,elementary,,92000,0,0,0,3.2727822581,25.711273299,2.8153828879,1,1,3.9945355191,22787
0,OTHER,advanced,Corporate,32798,0,1,0,1.4088037634,25.979399656,0.1885245902,0,0,5.8999476009,22793
0,OTHER,elementary,Corporate,56157,0,1,,,39.764383562,3.1643835616,,,9.1186915188,22795
0,OTHER,elementary,,100000,0,0,1,0.6902329749,35.810958904,0.8484018265,1,1,10.449315068,22798
