Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
20;1069700;Поступление зарплаты на счет;Покупка автомобиля;0;0.2;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;64;27;Торговля;Государственное предприятие;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0.5;1;1;41;2;0;1;19;40;0;0;0;0;0;0;0
20;1069720;Форма банка (без печати работодателя);Другое;0;0.56;мужской;2;0;высшее;менеджер среднего звена;>250;0;69;33;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1069740;2НДФЛ;Ремонт;0;0.36;мужской;0;0;высшее;менеджер высшего звена;>250;1;62;36;Другое;ООО;холост / не замужем;0;0;0;0;0;0.1265306122;0;0;0;0;0.3333333333;6;9;214;15;3;0;11;62;1;0;0;0;0;0;0
20;1069760;Поступление зарплаты на счет;Покупка автомобиля;1;0.57;женский;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1069780;Форма банка (без печати работодателя);Покупка автомобиля;1;0.49;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;327;46;Другое;Государственное предприятие;женат / замужем;0;0;0;0;0;0;1;1;0;0;0.2;1;4;61;5;0;1;5;47;0;0;0;0;0;0;0
20;1069800;Форма банка (без печати работодателя);Покупка автомобиля;1;0.38;женский;0;0;высшее;специалист;>250;0;9;48;Другое;ЗАО;холост / не замужем;3;2;2;1;1;0.3608247423;0;2;1;0;0.4444444444;4;5;124;9;2;1;1;69;1;1;0;0;0;0;0
20;1069820;2НДФЛ;Покупка недвижимости/ строительство;0;0.39;мужской;1;0;высшее;специалист;>250;0;76;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1069840;Форма банка (без печати работодателя);Ремонт;0;0.46;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;42;26;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1069860;Поступление зарплаты на счет;Ремонт;1;0.09;мужской;2;0;высшее;специалист;>250;0;8;42;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1069880;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;24;48;Другое;Государственное предприятие;женат / замужем;0;0;0;0;0;0.1603773585;0;0;0;0;1;2;0;89;2;0;0;10;101;1;0;0;0;0;0;0
20;1069900;Форма банка (без печати работодателя);Покупка автомобиля;0;0.35;женский;1;0;среднее-специальное;вспомогательный персонал;>250;0;58;36;Другое;ЗАО;разведен / разведена;1;1;1;1;0;0.011627907;0;0;0;0;0.3333333333;1;2;85;3;1;1;19;40;1;0;0;0;0;0;0
20;1069920;2НДФЛ;Покупка недвижимости/ строительство;1;0.52;женский;1;0;среднее-специальное;вспомогательный персонал;>250;1;6;32;Торговля;ООО;женат / замужем;1;1;1;1;1;0;1;0;0;0;0;0;2;46;2;0;0;51;74;0;0;0;0;0;0;0
20;1069940;Свободная форма с печатью работодателя;Ремонт;1;0.38;женский;1;0;высшее;менеджер среднего звена;< 50;0;29;43;Торговля;ООО;холост / не замужем;1;1;1;1;0;0;0;0;0;0;0.4285714286;3;4;119;7;2;3;15;81;0;0;0;0;0;0;0
20;1069960;2НДФЛ;Ремонт;1;0.42;мужской;2;0;высшее;менеджер среднего звена;< 50;0;11;34;Торговля;ООО;повторный брак;3;3;3;3;2;0;0;0;0;0;1;2;0;29;2;1;0;10;28;0;0;0;0;0;0;0
20;1069980;Поступление зарплаты на счет;Ремонт;0;0.35;женский;0;0;незаконченное высшее;вспомогательный персонал;>250;0;39;23;Торговля;ООО;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
20;1070000;Поступление зарплаты на счет;Ремонт;0;0.25;мужской;0;0;высшее;менеджер среднего звена;>250;0;11;33;Информационные технологии;ООО;повторный брак;0;0;0;0;0;0.0344827586;0;0;0;0;0.1428571429;1;6;56;7;0;0;30;104;1;0;0;0;0;0;0
20;1070020;Форма банка (без печати работодателя);Ремонт;0;0.57;женский;0;0;среднее;вспомогательный персонал;>250;0;54;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070040;2НДФЛ;Покупка земли;0;0.37;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;1;88;48;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070060;Поступление зарплаты на счет;Покупка автомобиля;0;0.55;мужской;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070080;2НДФЛ;Другое;0;0.24;женский;0;0;высшее;менеджер среднего звена;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070100;Форма банка (без печати работодателя);Покупка автомобиля;0;0.49;мужской;1;0;высшее;специалист;< 50;0;25;29;Торговля;ООО;женат / замужем;2;1;0;0;0;0;1;1;1;1;0.6;3;2;49;5;1;0;1;29;0;0;0;0;0;0;0
20;1070120;Поступление зарплаты на счет;Покупка мебели;1;0.13;женский;1;0;среднее-специальное;менеджер среднего звена;>250;1;62;34;Торговля;ООО;разведен / разведена;0;0;0;0;0;0.0366972477;0;0;0;0;0.6666666667;2;1;105;3;1;1;38;58;1;0;0;0;0;0;0
20;1070140;Поступление зарплаты на счет;Другое;1;0.33;мужской;1;0;среднее-специальное;рабочий;< 50;0;36;37;Торговля;ООО;женат / замужем;1;1;1;1;1;0;0;0;0;0;0.5;1;1;11;2;1;0;16;23;0;0;0;0;0;0;0
20;1070160;Форма банка (без печати работодателя);Покупка автомобиля;1;0.28;мужской;0;0;второе высшее;менеджер среднего звена;< 50;0;97;38;Торговля;Индивидуальный предприниматель;женат / замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
20;1070180;2НДФЛ;Покупка недвижимости/ строительство;1;0.59;женский;0;0;среднее;рабочий;>250;0;408;52;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070200;2НДФЛ;Покупка недвижимости/ строительство;0;0.58;мужской;2;0;высшее;менеджер среднего звена;>250;3;173;42;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070220;Поступление зарплаты на счет;Ремонт;1;0.28;мужской;1;0;второе высшее;специалист;>250;0;82;48;Информационные технологии;ООО;женат / замужем;3;3;3;3;0;0;1;0;0;0;0.25;1;3;83;4;0;0;73;92;0;0;0;0;0;0;0
20;1070240;Поступление зарплаты на счет;Ремонт;1;0.57;женский;0;0;высшее;специалист;>250;0;23;23;Другое;ООО;холост / не замужем;1;1;1;1;1;0.0285714286;0;0;0;0;0.4;2;3;34;5;0;0;12;33;1;0;0;0;0;0;0
20;1070260;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.21;мужской;0;0;высшее;менеджер среднего звена;< 50;0;11;52;Другое;ООО;холост / не замужем;4;4;4;4;4;0;1;0;0;0;0;0;2;70;2;0;1;37;60;0;0;0;0;0;0;0
20;1070280;Поступление зарплаты на счет;Покупка автомобиля;1;0.59;мужской;0;0;незаконченное высшее;вспомогательный персонал;>250;1;177;54;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070300;Поступление зарплаты на счет;Другое;1;0.36;мужской;0;0;высшее;специалист;>250;0;33;27;Торговля;ООО;женат / замужем;1;1;1;0;0;0.0291262136;1;0;0;0;0.2857142857;2;5;100;7;1;3;9;56;1;0;0;0;0;0;0
20;1070320;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.2;женский;1;0;Высшее/Второе высшее/Ученая степень;специалист;< 50;0;21;25;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070340;Поступление зарплаты на счет;Покупка автомобиля;1;0.25;женский;0;0;высшее;специалист;>250;0;15;26;Торговля;ЗАО;холост / не замужем;1;0;0;0;0;0.0344827586;0;0;0;0;0.4;2;3;28;5;1;0;6;77;1;0;0;0;0;0;0
20;1070360;2НДФЛ;Покупка недвижимости/ строительство;1;0.09;мужской;2;0;высшее;менеджер среднего звена;>250;0;9;44;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070380;Поступление зарплаты на счет;Ремонт;0;0.35;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;56;28;Другое;Иная форма;холост / не замужем;7;7;1;1;1;;;;;;;;;;;;;;;;;;;;;
20;1070400;2НДФЛ;Ремонт;1;0.35;мужской;0;0;высшее;менеджер среднего звена;>250;1;169;53;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070420;2НДФЛ;Ремонт;0;0.46;женский;0;0;высшее;вспомогательный персонал;>250;1;26;27;Торговля;ООО;женат / замужем;4;4;4;4;4;0;0;0;0;0;0.25;1;3;41;4;1;1;13;20;0;0;0;0;0;0;0
20;1070440;Свободная форма с печатью работодателя;Ремонт;1;0.49;женский;2;0;высшее;специалист;< 50;0;13;37;Торговля;ООО;женат / замужем;3;2;2;0;0;0.010989011;1;3;2;2;0.5714285714;5;2;180;7;3;1;1;102;1;0;0;0;0;0;0
20;1070460;Поступление зарплаты на счет;Ремонт;0;0.19;мужской;3;0;среднее;вспомогательный персонал;< 50;0;64;37;Юридические услуги;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0;0;3;21;3;0;0;55;58;0;0;0;0;0;0;0
20;1070480;2НДФЛ;Ремонт;1;0.21;женский;0;0;высшее;менеджер высшего звена;>250;0;12;45;Другое;ООО;холост / не замужем;3;3;3;3;3;0.03125;1;0;0;0;0.625;5;3;155;8;3;1;14;85;1;0;0;0;0;0;0
20;1070500;Поступление зарплаты на счет;Ремонт;1;0.54;мужской;0;0;высшее;специалист;>250;0;18;31;Информационные технологии;ООО;женат / замужем;2;2;2;2;2;0.1098901099;0;0;0;0;0.5;3;3;81;6;1;0;9;82;1;0;0;0;0;0;0
20;1070520;Поступление зарплаты на счет;Отпуск;1;0.12;женский;1;0;высшее;специалист;>250;0;20;35;Торговля;ООО;холост / не замужем;1;1;0;0;0;0.0909090909;0;0;0;0;0;0;2;20;2;0;1;14;17;1;0;0;0;0;0;0
20;1070540;2НДФЛ;Ремонт;0;0.22;мужской;0;0;высшее;менеджер среднего звена;>250;3;43;28;Другое;ЗАО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
20;1070560;Свободная форма с печатью работодателя;Ремонт;0;0.41;женский;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070580;2НДФЛ;Ремонт;0;0.31;мужской;1;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;25;38;Информационные технологии;ООО;женат / замужем;8;7;4;3;2;0;1;0;0;0;0.8571428571;6;1;115;7;3;0;11;33;0;0;0;0;0;0;0
20;1070600;Форма банка (без печати работодателя);Ремонт;1;0.22;мужской;1;0;высшее;менеджер высшего звена;< 50;0;65;43;Торговля;ООО;холост / не замужем;0;0;0;0;0;0.25;0;1;0;0;0.6666666667;2;1;36;3;1;1;5;25;1;0;0;0;0;0;0
20;1070620;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.38;мужской;0;0;высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070640;2НДФЛ;Ремонт;1;0.58;мужской;1;0;среднее-специальное;рабочий;>250;0;197;36;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070660;2НДФЛ;Ремонт;0;0.4;женский;1;0;высшее;менеджер среднего звена;>250;1;40;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070680;Форма банка (без печати работодателя);Отпуск;1;0.25;мужской;0;0;высшее;менеджер среднего звена;>250;0;17;29;Другое;ОАО;холост / не замужем;1;1;0;0;0;0;0;0;0;0;1;1;0;23;1;0;0;23;23;0;0;0;0;0;0;0
20;1070700;Поступление зарплаты на счет;Покупка автомобиля;0;0.37;мужской;2;0;высшее;вспомогательный персонал;>250;0;32;28;Торговля;ООО;женат / замужем;2;1;0;0;0;0;0;2;2;1;0.5;2;2;26;4;1;1;0;42;0;0;0;0;0;0;0
20;1070720;Форма банка (без печати работодателя);Покупка автомобиля;1;0.23;женский;0;0;незаконченное высшее;менеджер среднего звена;>250;0;7;23;Торговля;ООО;холост / не замужем;1;0;0;0;0;0.0695652174;0;0;0;0;0.5;3;3;107;6;1;0;11;40;1;0;0;0;0;0;0
20;1070740;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.26;женский;1;0;высшее;вспомогательный персонал;>250;0;43;33;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070760;Форма банка (без печати работодателя);Ремонт;1;0.49;мужской;1;0;незаконченное высшее;специалист;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070780;2НДФЛ;Покупка автомобиля;1;0.48;женский;2;0;высшее;специалист;>250;1;15;28;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070800;Форма банка (без печати работодателя);Ремонт;1;0.52;мужской;3;0;Высшее/Второе высшее/Ученая степень;менеджер высшего звена;< 50;0;15;58;Торговля;ООО;женат / замужем;0;0;0;0;0;0.2346938776;1;0;0;0;0.75;6;2;150;8;3;1;8;54;1;1;0;0;0;0;0
20;1070820;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.45;женский;0;0;высшее;специалист;>250;1;53;32;Информационные технологии;ЗАО;разведен / разведена;0;0;0;0;0;0;0;1;0;0;0.25;1;3;10;4;0;0;3;28;0;0;0;0;0;0;0
20;1070840;Форма банка (без печати работодателя);Ремонт;0;0.57;женский;0;0;среднее-специальное;рабочий;>250;0;82;51;Другое;ООО;женат / замужем;1;0;0;0;0;0.0625;0;0;0;0;0.4285714286;3;4;75;7;1;0;11;92;1;0;0;0;0;0;0
20;1070860;Поступление зарплаты на счет;Покупка автомобиля;1;0.33;женский;0;0;высшее;специалист;>250;0;6;23;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070880;Форма банка (без печати работодателя);Ремонт;1;0.56;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;64;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070900;2НДФЛ;Ремонт;1;0.3;мужской;2;0;среднее-специальное;вспомогательный персонал;>250;1;13;41;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070920;Поступление зарплаты на счет;Ремонт;1;0.34;женский;0;0;высшее;менеджер по продажам;>250;0;52;23;Торговля;ООО;холост / не замужем;2;2;2;2;2;;;;;;;;;;;;;;;;;;;;;
20;1070940;2НДФЛ;Покупка мебели;0;0.33;мужской;0;0;высшее;рабочий;>250;0;9;30;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;1070960;Поступление зарплаты на счет;Покупка автомобиля;1;0.45;женский;1;0;высшее;вспомогательный персонал;>250;0;11;23;Торговля;ООО;женат / замужем;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
20;1070980;Поступление зарплаты на счет;Покупка автомобиля;1;0.54;женский;1;0;высшее;специалист;>250;1;9;27;Информационные технологии;ООО;женат / замужем;3;2;2;2;2;0;0;0;0;0;0;0;1;11;1;0;0;47;47;0;0;0;0;0;0;0
